#i E KE PE T P
7.739173 -4.277845 1.659698 -5.937544 120.000000 0.046228
7.757046 -4.284417 1.659698 -5.944116 120.000000 0.046223
7.774919 -4.298399 1.659698 -5.958098 120.000000 0.046214
7.792793 -4.313694 1.659698 -5.973392 120.000000 0.046201
7.810666 -4.328393 1.659698 -5.988091 120.000000 0.046183
7.828539 -4.340517 1.659698 -6.000216 120.000000 0.046163
7.846413 -4.345760 1.659698 -6.005459 120.000000 0.046142
7.864286 -4.340903 1.659698 -6.000601 120.000000 0.046124
7.882160 -4.327299 1.659698 -5.986997 120.000000 0.046110
7.900033 -4.310771 1.659698 -5.970469 120.000000 0.046103
7.917906 -4.299104 1.659698 -5.958803 120.000000 0.046099
7.935780 -4.298205 1.659698 -5.957903 120.000000 0.046097
7.953653 -4.308768 1.659698 -5.968466 120.000000 0.046091
7.971526 -4.326996 1.659698 -5.986695 120.000000 0.046079
7.989400 -4.346727 1.659698 -6.006426 120.000000 0.046061
8.007273 -4.359907 1.659698 -6.019605 120.000000 0.046040
8.025147 -4.358668 1.659698 -6.018367 120.000000 0.046020
8.043020 -4.339098 1.659698 -5.998796 120.000000 0.046006
8.060893 -4.302473 1.659698 -5.962171 120.000000 0.046005
8.078767 -4.253910 1.659698 -5.913608 120.000000 0.046021
8.096640 -4.202332 1.659698 -5.862030 120.000000 0.046053
8.114513 -4.162826 1.659698 -5.822525 120.000000 0.046098
8.132387 -4.154555 1.659698 -5.814254 120.000000 0.046146
8.150260 -4.187724 1.659698 -5.847422 120.000000 0.046183
8.168134 -4.249431 1.659698 -5.909130 120.000000 0.046201
8.186007 -4.311681 1.659698 -5.971380 120.000000 0.046199
8.203880 -4.355115 1.659698 -6.014813 120.000000 0.046184
8.221754 -4.377899 1.659698 -6.037597 120.000000 0.046161
8.239627 -4.387563 1.659698 -6.047262 120.000000 0.046137
8.257500 -4.390316 1.659698 -6.050015 120.000000 0.046112
8.275374 -4.387579 1.659698 -6.047278 120.000000 0.046090
8.293247 -4.379491 1.659698 -6.039189 120.000000 0.046072
8.311121 -4.367557 1.659698 -6.027256 120.000000 0.046059
8.328994 -4.353798 1.659698 -6.013497 120.000000 0.046053
8.346867 -4.339520 1.659698 -5.999218 120.000000 0.046052
8.364741 -4.325321 1.659698 -5.985019 120.000000 0.046057
8.382614 -4.310810 1.659698 -5.970508 120.000000 0.046068
8.400487 -4.294104 1.659698 -5.953803 120.000000 0.046085
8.418361 -4.272515 1.659698 -5.932213 120.000000 0.046109
8.436234 -4.243829 1.659698 -5.903528 120.000000 0.046142
8.454108 -4.208327 1.659698 -5.868025 120.000000 0.046185
8.471981 -4.171399 1.659698 -5.831098 120.000000 0.046239
8.489854 -4.143782 1.659698 -5.803480 120.000000 0.046301
8.507728 -4.136687 1.659698 -5.796386 120.000000 0.046363
8.525601 -4.152264 1.659698 -5.811962 120.000000 0.046420
8.543474 -4.176312 1.659698 -5.836011 120.000000 0.046469
8.561348 -4.191198 1.659698 -5.850897 120.000000 0.046511
8.579221 -4.194646 1.659698 -5.854345 120.000000 0.046549
8.597095 -4.195407 1.659698 -5.855106 120.000000 0.046586
8.614968 -4.201635 1.659698 -5.861333 120.000000 0.046617
8.632841 -4.217388 1.659698 -5.877086 120.000000 0.046642
8.650715 -4.242485 1.659698 -5.902184 120.000000 0.046657
8.668588 -4.272419 1.659698 -5.932117 120.000000 0.046662
8.686462 -4.301922 1.659698 -5.961621 120.000000 0.046656
8.704335 -4.329999 1.659698 -5.989698 120.000000 0.046640
8.722208 -4.359355 1.659698 -6.019053 120.000000 0.046614
8.740082 -4.391214 1.659698 -6.050913 120.000000 0.046578
8.757955 -4.423121 1.659698 -6.082819 120.000000 0.046531
8.775828 -4.449679 1.659698 -6.109377 120.000000 0.046477
8.793702 -4.462922 1.659698 -6.122620 120.000000 0.046420
8.811575 -4.455951 1.659698 -6.115650 120.000000 0.046367
8.829449 -4.426857 1.659698 -6.086556 120.000000 0.046324
8.847322 -4.379835 1.659698 -6.039533 120.000000 0.046298
8.865195 -4.323155 1.659698 -5.982854 120.000000 0.046292
8.883069 -4.264465 1.659698 -5.924163 120.000000 0.046306
8.900942 -4.209174 1.659698 -5.868872 120.000000 0.046339
8.918815 -4.164082 1.659698 -5.823781 120.000000 0.046387
8.936689 -4.138301 1.659698 -5.797999 120.000000 0.046445
8.954562 -4.135680 1.659698 -5.795378 120.000000 0.046505
8.972436 -4.149695 1.659698 -5.809393 120.000000 0.046562
8.990309 -4.173519 1.659698 -5.833217 120.000000 0.046613
9.008182 -4.200598 1.659698 -5.860296 120.000000 0.046655
9.026056 -4.218164 1.659698 -5.877862 120.000000 0.046693
9.043929 -4.217027 1.659698 -5.876726 120.000000 0.046731
9.061802 -4.202969 1.659698 -5.862667 120.000000 0.046772
9.079676 -4.191616 1.659698 -5.851314 120.000000 0.046815
9.097549 -4.193959 1.659698 -5.853657 120.000000 0.046856
9.115423 -4.210378 1.659698 -5.870076 120.000000 0.046891
9.133296 -4.234863 1.659698 -5.894561 120.000000 0.046918
9.151169 -4.257777 1.659698 -5.917475 120.000000 0.046936
9.169043 -4.267936 1.659698 -5.927634 120.000000 0.046951
9.186916 -4.259850 1.659698 -5.919548 120.000000 0.046966
9.204789 -4.238334 1.659698 -5.898033 120.000000 0.046986
9.222663 -4.215241 1.659698 -5.874940 120.000000 0.047012
9.240536 -4.202725 1.659698 -5.862423 120.000000 0.047041
9.258410 -4.206771 1.659698 -5.866469 120.000000 0.047070
9.276283 -4.221649 1.659698 -5.881347 120.000000 0.047095
9.294156 -4.233665 1.659698 -5.893364 120.000000 0.047118
9.312030 -4.231068 1.659698 -5.890766 120.000000 0.047142
9.329903 -4.210654 1.659698 -5.870352 120.000000 0.047174
9.347776 -4.177834 1.659698 -5.837532 120.000000 0.047216
9.365650 -4.141078 1.659698 -5.800776 120.000000 0.047268
9.383523 -4.111870 1.659698 -5.771568 120.000000 0.047330
9.401397 -4.110934 1.659698 -5.770632 120.000000 0.047392
9.419270 -4.146520 1.659698 -5.806219 120.000000 0.047446
9.437143 -4.195204 1.659698 -5.854902 120.000000 0.047487
9.455017 -4.235352 1.659698 -5.895051 120.000000 0.047517
9.472890 -4.262733 1.659698 -5.922431 120.000000 0.047539
9.490764 -4.279358 1.659698 -5.939057 120.000000 0.047556
9.508637 -4.285702 1.659698 -5.945401 120.000000 0.047570
9.526510 -4.283504 1.659698 -5.943202 120.000000 0.047584
9.544384 -4.281201 1.659698 -5.940899 120.000000 0.047596
9.562257 -4.288936 1.659698 -5.948635 120.000000 0.047606
9.580130 -4.307474 1.659698 -5.967173 120.000000 0.047609
9.598004 -4.327594 1.659698 -5.987292 120.000000 0.047606
9.615877 -4.338031 1.659698 -5.997730 120.000000 0.047599
9.633751 -4.330235 1.659698 -5.989933 120.000000 0.047594
9.651624 -4.301214 1.659698 -5.960912 120.000000 0.047596
9.669497 -4.260228 1.659698 -5.919927 120.000000 0.047607
9.687371 -4.230671 1.659698 -5.890370 120.000000 0.047625
9.705244 -4.231713 1.659698 -5.891412 120.000000 0.047641
9.723117 -4.259964 1.659698 -5.919662 120.000000 0.047649
9.740991 -4.299457 1.659698 -5.959155 120.000000 0.047645
9.758864 -4.333706 1.659698 -5.993404 120.000000 0.047632
9.776738 -4.350052 1.659698 -6.009751 120.000000 0.047614
9.794611 -4.342943 1.659698 -6.002642 120.000000 0.047598
9.812484 -4.312269 1.659698 -5.971967 120.000000 0.047591
9.830358 -4.264304 1.659698 -5.924002 120.000000 0.047598
9.848231 -4.222017 1.659698 -5.881715 120.000000 0.047617
9.866104 -4.210350 1.659698 -5.870049 120.000000 0.047641
9.883978 -4.215456 1.659698 -5.875154 120.000000 0.047665
9.901851 -4.215831 1.659698 -5.875530 120.000000 0.047690
9.919725 -4.214500 1.659698 -5.874198 120.000000 0.047716
9.937598 -4.221438 1.659698 -5.881136 120.000000 0.047740
9.955471 -4.239819 1.659698 -5.899518 120.000000 0.047759
9.973345 -4.263616 1.659698 -5.923315 120.000000 0.047772
9.991218 -4.279557 1.659698 -5.939255 120.000000 0.047780
10.009091 -4.276159 1.659698 -5.935857 120.000000 0.047788
10.026965 -4.252491 1.659698 -5.912189 120.000000 0.047803
10.044838 -4.217260 1.659698 -5.876958 120.000000 0.047826
10.062712 -4.182278 1.659698 -5.841976 120.000000 0.047858
10.080585 -4.158207 1.659698 -5.817905 120.000000 0.047896
10.098458 -4.150678 1.659698 -5.810377 120.000000 0.047936
10.116332 -4.153687 1.659698 -5.813385 120.000000 0.047976
10.134205 -4.152351 1.659698 -5.812049 120.000000 0.048018
10.152078 -4.135998 1.659698 -5.795697 120.000000 0.048064
10.169952 -4.106548 1.659698 -5.766247 120.000000 0.048119
10.187825 -4.077140 1.659698 -5.736838 120.000000 0.048181
10.205699 -4.062070 1.659698 -5.721768 120.000000 0.048247
10.223572 -4.066059 1.659698 -5.725758 120.000000 0.048313
10.241445 -4.086071 1.659698 -5.745769 120.000000 0.048373
10.259319 -4.116979 1.659698 -5.776677 120.000000 0.048426
10.277192 -4.152654 1.659698 -5.812352 120.000000 0.048470
10.295065 -4.186779 1.659698 -5.846477 120.000000 0.048506
10.312939 -4.215930 1.659698 -5.875628 120.000000 0.048534
10.330812 -4.241890 1.659698 -5.901589 120.000000 0.048555
10.348686 -4.267794 1.659698 -5.927493 120.000000 0.048570
10.366559 -4.292231 1.659698 -5.951929 120.000000 0.048580
10.384432 -4.311208 1.659698 -5.970906 120.000000 0.048586
10.402306 -4.322573 1.659698 -5.982272 120.000000 0.048590
10.420179 -4.323507 1.659698 -5.983205 120.000000 0.048596
10.438053 -4.307405 1.659698 -5.967103 120.000000 0.048607
10.455926 -4.268442 1.659698 -5.928140 120.000000 0.048630
10.473799 -4.210628 1.659698 -5.870327 120.000000 0.048667
10.491673 -4.153576 1.659698 -5.813275 120.000000 0.048720
10.509546 -4.125785 1.659698 -5.785483 120.000000 0.048779
10.527419 -4.137910 1.659698 -5.797609 120.000000 0.048834
10.545293 -4.172829 1.659698 -5.832528 120.000000 0.048880
10.563166 -4.210974 1.659698 -5.870673 120.000000 0.048915
10.581040 -4.241012 1.659698 -5.900710 120.000000 0.048940
10.598913 -4.259116 1.659698 -5.918814 120.000000 0.048957
10.616786 -4.275945 1.659698 -5.935643 120.000000 0.048967
10.634660 -4.304215 1.659698 -5.963913 120.000000 0.048969
10.652533 -4.337068 1.659698 -5.996766 120.000000 0.048960
10.670406 -4.362336 1.659698 -6.022035 120.000000 0.048945
10.688280 -4.370322 1.659698 -6.030020 120.000000 0.048926
10.706153 -4.354284 1.659698 -6.013983 120.000000 0.048912
10.724027 -4.317847 1.659698 -5.977545 120.000000 0.048905
10.741900 -4.273608 1.659698 -5.933306 120.000000 0.048908
10.759773 -4.236998 1.659698 -5.896696 120.000000 0.048920
10.777647 -4.220979 1.659698 -5.880677 120.000000 0.048934
10.795520 -4.226968 1.659698 -5.886666 120.000000 0.048947
10.813393 -4.242500 1.659698 -5.902198 120.000000 0.048956
10.831267 -4.254360 1.659698 -5.914059 120.000000 0.048962
10.849140 -4.256202 1.659698 -5.915901 120.000000 0.048968
10.867014 -4.248990 1.659698 -5.908689 120.000000 0.048976
10.884887 -4.241371 1.659698 -5.901070 120.000000 0.048986
10.902760 -4.242715 1.659698 -5.902413 120.000000 0.048996
10.920634 -4.255209 1.659698 -5.914907 120.000000 0.049004
10.938507 -4.273876 1.659698 -5.933574 120.000000 0.049008
10.956380 -4.291082 1.659698 -5.950780 120.000000 0.049007
10.974254 -4.302193 1.659698 -5.961891 120.000000 0.049004
10.992127 -4.308705 1.659698 -5.968403 120.000000 0.048999
11.010001 -4.316509 1.659698 -5.976207 120.000000 0.048992
11.027874 -4.329966 1.659698 -5.989664 120.000000 0.048981
11.045747 -4.346567 1.659698 -6.006266 120.000000 0.048966
11.063621 -4.357663 1.659698 -6.017361 120.000000 0.048947
11.081494 -4.354923 1.659698 -6.014621 120.000000 0.048930
11.099367 -4.337438 1.659698 -5.997136 120.000000 0.048915
11.117241 -4.316034 1.659698 -5.975732 120.000000 0.048905
11.135114 -4.309418 1.659698 -5.969116 120.000000 0.048896
11.152988 -4.325331 1.659698 -5.985030 120.000000 0.048884
11.170861 -4.349432 1.659698 -6.009130 120.000000 0.048867
11.188734 -4.362656 1.659698 -6.022354 120.000000 0.048847
11.206608 -4.357502 1.659698 -6.017200 120.000000 0.048829
11.224481 -4.335836 1.659698 -5.995534 120.000000 0.048817
11.242355 -4.303102 1.659698 -5.962800 120.000000 0.048813
11.260228 -4.268288 1.659698 -5.927986 120.000000 0.048817
11.278101 -4.242050 1.659698 -5.901749 120.000000 0.048828
11.295975 -4.230349 1.659698 -5.890047 120.000000 0.048842
11.313848 -4.230965 1.659698 -5.890663 120.000000 0.048857
11.331721 -4.236010 1.659698 -5.895709 120.000000 0.048871
11.349595 -4.237956 1.659698 -5.897654 120.000000 0.048885
11.367468 -4.237517 1.659698 -5.897215 120.000000 0.048898
11.385342 -4.245163 1.659698 -5.904862 120.000000 0.048911
11.403215 -4.266457 1.659698 -5.926155 120.000000 0.048918
11.421088 -4.291891 1.659698 -5.951589 120.000000 0.048921
11.438962 -4.309350 1.659698 -5.969048 120.000000 0.048921
11.456835 -4.315732 1.659698 -5.975431 120.000000 0.048919
11.474708 -4.314297 1.659698 -5.973995 120.000000 0.048919
11.492582 -4.308008 1.659698 -5.967707 120.000000 0.048920
11.510455 -4.297679 1.659698 -5.957377 120.000000 0.048924
11.528329 -4.282454 1.659698 -5.942152 120.000000 0.048932
11.546202 -4.261009 1.659698 -5.920707 120.000000 0.048945
11.564075 -4.233776 1.659698 -5.893475 120.000000 0.048964
11.581949 -4.203128 1.659698 -5.862827 120.000000 0.048990
11.599822 -4.171766 1.659698 -5.831465 120.000000 0.049023
11.617695 -4.143011 1.659698 -5.802709 120.000000 0.049063
11.635569 -4.123797 1.659698 -5.783495 120.000000 0.049107
11.653442 -4.125459 1.659698 -5.785157 120.000000 0.049150
11.671316 -4.152866 1.659698 -5.812565 120.000000 0.049187
11.689189 -4.192203 1.659698 -5.851901 120.000000 0.049217
11.707062 -4.224052 1.659698 -5.883751 120.000000 0.049239
11.724936 -4.243761 1.659698 -5.903459 120.000000 0.049257
11.742809 -4.258950 1.659698 -5.918648 120.000000 0.049271
11.760682 -4.273494 1.659698 -5.933192 120.000000 0.049282
11.778556 -4.281876 1.659698 -5.941575 120.000000 0.049290
11.796429 -4.277082 1.659698 -5.936780 120.000000 0.049300
11.814303 -4.259945 1.659698 -5.919643 120.000000 0.049312
11.832176 -4.242576 1.659698 -5.902274 120.000000 0.049327
11.850049 -4.241767 1.659698 -5.901466 120.000000 0.049340
11.867923 -4.263269 1.659698 -5.922967 120.000000 0.049348
11.885796 -4.292563 1.659698 -5.952262 120.000000 0.049347
11.903669 -4.309416 1.659698 -5.969115 120.000000 0.049342
11.921543 -4.308872 1.659698 -5.968570 120.000000 0.049334
11.939416 -4.308054 1.659698 -5.967753 120.000000 0.049326
11.957290 -4.332453 1.659698 -5.992151 120.000000 0.049311
11.975163 -4.379514 1.659698 -6.039213 120.000000 0.049285
11.993036 -4.422499 1.659698 -6.082197 120.000000 0.049251
12.010910 -4.449221 1.659698 -6.108919 120.000000 0.049211
12.028783 -4.462082 1.659698 -6.121780 120.000000 0.049169
12.046657 -4.463409 1.659698 -6.123107 120.000000 0.049129
12.064530 -4.451589 1.659698 -6.111287 120.000000 0.049092
12.082403 -4.422731 1.659698 -6.082429 120.000000 0.049064
12.100277 -4.372322 1.659698 -6.032020 120.000000 0.049049
12.118150 -4.298164 1.659698 -5.957863 120.000000 0.049052
12.136023 -4.205488 1.659698 -5.865186 120.000000 0.049077
12.153897 -4.108706 1.659698 -5.768405 120.000000 0.049125
12.171770 -4.023452 1.659698 -5.683150 120.000000 0.049193
12.189644 -3.955701 1.659698 -5.615400 120.000000 0.049277
12.207517 -3.905233 1.659698 -5.564932 120.000000 0.049373
12.225390 -3.876284 1.659698 -5.535982 120.000000 0.049476
12.243264 -3.871053 1.659698 -5.530751 120.000000 0.049582
12.261137 -3.879598 1.659698 -5.539296 120.000000 0.049686
12.279010 -3.891919 1.659698 -5.551617 120.000000 0.049789
12.296884 -3.909841 1.659698 -5.569539 120.000000 0.049888
12.314757 -3.938997 1.659698 -5.598696 120.000000 0.049982
12.332631 -3.976448 1.659698 -5.636147 120.000000 0.050068
12.350504 -4.012866 1.659698 -5.672565 120.000000 0.050146
12.368377 -4.041889 1.659698 -5.701587 120.000000 0.050218
12.386251 -4.062225 1.659698 -5.721924 120.000000 0.050286
12.404124 -4.074473 1.659698 -5.734171 120.000000 0.050352
12.421997 -4.078946 1.659698 -5.738645 120.000000 0.050417
12.439871 -4.074902 1.659698 -5.734600 120.000000 0.050483
12.457744 -4.061030 1.659698 -5.720729 120.000000 0.050552
12.475618 -4.039262 1.659698 -5.698961 120.000000 0.050625
12.493491 -4.019485 1.659698 -5.679183 120.000000 0.050701
12.511364 -4.016879 1.659698 -5.676578 120.000000 0.050776
12.529238 -4.042220 1.659698 -5.701919 120.000000 0.050845
12.547111 -4.094359 1.659698 -5.754057 120.000000 0.050902
12.564984 -4.156502 1.659698 -5.816200 120.000000 0.050945
12.582858 -4.206088 1.659698 -5.865786 120.000000 0.050976
12.600731 -4.234408 1.659698 -5.894106 120.000000 0.051001
12.618605 -4.247910 1.659698 -5.907609 120.000000 0.051022
12.636478 -4.253527 1.659698 -5.913225 120.000000 0.051042
12.654351 -4.251337 1.659698 -5.911035 120.000000 0.051062
12.672225 -4.239715 1.659698 -5.899413 120.000000 0.051084
12.690098 -4.222691 1.659698 -5.882389 120.000000 0.051109
12.707971 -4.209988 1.659698 -5.869686 120.000000 0.051135
12.725845 -4.207903 1.659698 -5.867601 120.000000 0.051162
12.743718 -4.213129 1.659698 -5.872828 120.000000 0.051186
12.761592 -4.221077 1.659698 -5.880776 120.000000 0.051208
12.779465 -4.234804 1.659698 -5.894502 120.000000 0.051227
12.797338 -4.255912 1.659698 -5.915611 120.000000 0.051240
12.815212 -4.277598 1.659698 -5.937296 120.000000 0.051249
12.833085 -4.295746 1.659698 -5.955444 120.000000 0.051254
12.850958 -4.313367 1.659698 -5.973065 120.000000 0.051255
12.868832 -4.333318 1.659698 -5.993016 120.000000 0.051252
12.886705 -4.353173 1.659698 -6.012872 120.000000 0.051246
12.904579 -4.365648 1.659698 -6.025347 120.000000 0.051238
12.922452 -4.362057 1.659698 -6.021755 120.000000 0.051232
12.940325 -4.339009 1.659698 -5.998707 120.000000 0.051231
12.958199 -4.306028 1.659698 -5.965727 120.000000 0.051236
12.976072 -4.283881 1.659698 -5.943580 120.000000 0.051246
12.993946 -4.288237 1.659698 -5.947935 120.000000 0.051255
13.011819 -4.312933 1.659698 -5.972632 120.000000 0.051259
13.029692 -4.335317 1.659698 -5.995016 120.000000 0.051259
13.047566 -4.336549 1.659698 -5.996247 120.000000 0.051257
13.065439 -4.313427 1.659698 -5.973126 120.000000 0.051260
13.083312 -4.282335 1.659698 -5.942033 120.000000 0.051267
13.101186 -4.268744 1.659698 -5.928442 120.000000 0.051277
13.119059 -4.277509 1.659698 -5.937208 120.000000 0.051284
13.136933 -4.292735 1.659698 -5.952434 120.000000 0.051288
13.154806 -4.304205 1.659698 -5.963903 120.000000 0.051290
13.172679 -4.309776 1.659698 -5.969474 120.000000 0.051290
13.190553 -4.308215 1.659698 -5.967913 120.000000 0.051290
13.208426 -4.300566 1.659698 -5.960264 120.000000 0.051291
13.226299 -4.290907 1.659698 -5.950605 120.000000 0.051294
13.244173 -4.282436 1.659698 -5.942134 120.000000 0.051297
13.262046 -4.276677 1.659698 -5.936375 120.000000 0.051300
13.279920 -4.272741 1.659698 -5.932440 120.000000 0.051304
13.297793 -4.264792 1.659698 -5.924490 120.000000 0.051307
13.315666 -4.248681 1.659698 -5.908380 120.000000 0.051313
13.333540 -4.230006 1.659698 -5.889704 120.000000 0.051321
13.351413 -4.220514 1.659698 -5.880212 120.000000 0.051330
13.369286 -4.228479 1.659698 -5.888177 120.000000 0.051337
13.387160 -4.252332 1.659698 -5.912030 120.000000 0.051338
13.405033 -4.282695 1.659698 -5.942393 120.000000 0.051333
13.422907 -4.310241 1.659698 -5.969939 120.000000 0.051322
13.440780 -4.330246 1.659698 -5.989945 120.000000 0.051306
13.458653 -4.338752 1.659698 -5.998450 120.000000 0.051288
13.476527 -4.332075 1.659698 -5.991774 120.000000 0.051271
13.494400 -4.314513 1.659698 -5.974211 120.000000 0.051256
13.512273 -4.295058 1.659698 -5.954756 120.000000 0.051246
13.530147 -4.275231 1.659698 -5.934930 120.000000 0.051240
13.548020 -4.252967 1.659698 -5.912665 120.000000 0.051240
13.565894 -4.227425 1.659698 -5.887123 120.000000 0.051245
13.583767 -4.199067 1.659698 -5.858765 120.000000 0.051256
13.601640 -4.172296 1.659698 -5.831994 120.000000 0.051274
13.619514 -4.156880 1.659698 -5.816579 120.000000 0.051296
13.637387 -4.159971 1.659698 -5.819669 120.000000 0.051318
13.655260 -4.175750 1.659698 -5.835449 120.000000 0.051338
13.673134 -4.191899 1.659698 -5.851597 120.000000 0.051357
13.691007 -4.205258 1.659698 -5.864956 120.000000 0.051373
13.708881 -4.222123 1.659698 -5.881821 120.000000 0.051387
13.726754 -4.247276 1.659698 -5.906974 120.000000 0.051396
13.744627 -4.281225 1.659698 -5.940923 120.000000 0.051399
13.762501 -4.321697 1.659698 -5.981395 120.000000 0.051395
13.780374 -4.358714 1.659698 -6.018413 120.000000 0.051385
