#i E KE PE T dT P Cv R2
31.832486 -0.038709 0.016062 -0.054770 123.651868 0.002239 0.062226 254.235299 5.078533
31.850359 -0.038687 0.015647 -0.054334 123.651044 0.002238 0.062229 254.161187 5.085738
31.868232 -0.038683 0.015557 -0.054240 123.649827 0.002237 0.062233 254.094149 5.092952
31.886106 -0.038699 0.015858 -0.054557 123.649927 0.002236 0.062235 254.013094 5.100166
31.903979 -0.038709 0.016339 -0.055048 123.652130 0.002235 0.062232 253.963731 5.107368
31.921852 -0.038714 0.016793 -0.055507 123.656314 0.002236 0.062226 254.005202 5.114544
31.939726 -0.038719 0.017092 -0.055811 123.661799 0.002238 0.062218 254.138683 5.121678
31.957599 -0.038721 0.017146 -0.055867 123.667513 0.002240 0.062209 254.291121 5.128754
31.975473 -0.038718 0.016916 -0.055634 123.672218 0.002242 0.062202 254.366660 5.135763
31.993346 -0.038709 0.016454 -0.055163 123.674903 0.002241 0.062199 254.333966 5.142693
32.011219 -0.038695 0.015914 -0.054610 123.675234 0.002240 0.062201 254.253153 5.149541
32.029093 -0.038687 0.015511 -0.054197 123.673807 0.002239 0.062206 254.191187 5.156302
32.046966 -0.038690 0.015372 -0.054062 123.671778 0.002238 0.062213 254.146474 5.162979
32.064839 -0.038698 0.015466 -0.054164 123.670161 0.002237 0.062220 254.089563 5.169577
32.082713 -0.038705 0.015674 -0.054379 123.669448 0.002236 0.062226 254.014671 5.176110
32.100586 -0.038709 0.015884 -0.054592 123.669648 0.002235 0.062230 253.934245 5.182595
32.118460 -0.038708 0.016036 -0.054744 123.670509 0.002234 0.062232 253.857729 5.189055
32.136333 -0.038705 0.016129 -0.054834 123.671773 0.002233 0.062234 253.786905 5.195514
32.154206 -0.038701 0.016200 -0.054901 123.673345 0.002232 0.062235 253.722084 5.201990
32.172080 -0.038699 0.016301 -0.055000 123.675354 0.002231 0.062235 253.668245 5.208499
32.189953 -0.038701 0.016456 -0.055157 123.678031 0.002230 0.062234 253.636683 5.215050
32.207826 -0.038702 0.016639 -0.055341 123.681496 0.002230 0.062231 253.640090 5.221652
32.225700 -0.038704 0.016812 -0.055516 123.685708 0.002231 0.062226 253.685312 5.228308
32.243573 -0.038707 0.016936 -0.055643 123.690453 0.002232 0.062220 253.765651 5.235021
32.261447 -0.038706 0.016975 -0.055682 123.695361 0.002234 0.062213 253.857627 5.241792
32.279320 -0.038705 0.016925 -0.055630 123.700047 0.002235 0.062206 253.934162 5.248618
32.297193 -0.038705 0.016804 -0.055509 123.704205 0.002235 0.062200 253.976406 5.255491
32.315067 -0.038705 0.016613 -0.055319 123.707535 0.002235 0.062196 253.973458 5.262403
32.332940 -0.038703 0.016364 -0.055067 123.709785 0.002235 0.062193 253.927145 5.269345
32.350813 -0.038699 0.016104 -0.054803 123.710910 0.002234 0.062191 253.854642 5.276306
32.368687 -0.038699 0.015892 -0.054592 123.711125 0.002232 0.062192 253.775083 5.283279
32.386560 -0.038705 0.015732 -0.054437 123.710649 0.002231 0.062193 253.698639 5.290256
32.404434 -0.038710 0.015559 -0.054270 123.709429 0.002230 0.062195 253.633664 5.297234
32.422307 -0.038712 0.015307 -0.054019 123.707124 0.002230 0.062200 253.600503 5.304211
32.440180 -0.038707 0.014964 -0.053671 123.703348 0.002230 0.062206 253.639022 5.311191
32.458054 -0.038692 0.014644 -0.053336 123.698202 0.002232 0.062215 253.774310 5.318181
32.475927 -0.038683 0.014562 -0.053244 123.692706 0.002235 0.062224 253.939084 5.325191
32.493800 -0.038692 0.014833 -0.053524 123.688381 0.002236 0.062231 254.013310 5.332229
32.511674 -0.038705 0.015337 -0.054042 123.686224 0.002235 0.062234 253.974747 5.339302
32.529547 -0.038711 0.015863 -0.054574 123.686325 0.002234 0.062233 253.895432 5.346409
32.547421 -0.038710 0.016274 -0.054984 123.688189 0.002233 0.062228 253.838698 5.353544
32.565294 -0.038704 0.016549 -0.055252 123.691224 0.002233 0.062220 253.823422 5.360697
32.583167 -0.038697 0.016749 -0.055446 123.695115 0.002234 0.062211 253.851671 5.367856
32.601041 -0.038696 0.016949 -0.055646 123.699858 0.002235 0.062199 253.934627 5.375010
32.618914 -0.038700 0.017162 -0.055862 123.705505 0.002237 0.062186 254.087898 5.382151
32.636788 -0.038704 0.017337 -0.056040 123.711893 0.002241 0.062171 254.308382 5.389274
32.654661 -0.038704 0.017424 -0.056127 123.718645 0.002245 0.062154 254.565502 5.396373
32.672534 -0.038703 0.017412 -0.056115 123.725338 0.002248 0.062138 254.817225 5.403448
32.690408 -0.038705 0.017302 -0.056007 123.731558 0.002252 0.062123 255.023058 5.410496
32.708281 -0.038708 0.017079 -0.055786 123.736818 0.002254 0.062110 255.145718 5.417520
32.726154 -0.038708 0.016716 -0.055424 123.740525 0.002254 0.062100 255.163830 5.424523
32.744028 -0.038701 0.016237 -0.054938 123.742189 0.002253 0.062095 255.101432 5.431514
32.761901 -0.038690 0.015767 -0.054457 123.741850 0.002252 0.062093 255.023216 5.438503
32.779775 -0.038687 0.015467 -0.054154 123.740234 0.002251 0.062094 254.967588 5.445504
32.797648 -0.038693 0.015394 -0.054087 123.738309 0.002250 0.062097 254.921330 5.452529
32.815521 -0.038702 0.015470 -0.054173 123.736711 0.002249 0.062099 254.865415 5.459595
32.833395 -0.038707 0.015575 -0.054283 123.735560 0.002248 0.062101 254.798994 5.466712
32.851268 -0.038705 0.015641 -0.054346 123.734690 0.002247 0.062103 254.727593 5.473891
32.869141 -0.038704 0.015687 -0.054390 123.734014 0.002246 0.062106 254.653527 5.481136
32.887015 -0.038713 0.015707 -0.054420 123.733426 0.002245 0.062108 254.578517 5.488448
32.904888 -0.038722 0.015590 -0.054313 123.732344 0.002244 0.062112 254.511219 5.495820
32.922762 -0.038718 0.015239 -0.053958 123.729776 0.002243 0.062119 254.489782 5.503243
32.940635 -0.038706 0.014722 -0.053427 123.725019 0.002245 0.062130 254.598682 5.510705
32.958508 -0.038694 0.014233 -0.052927 123.718197 0.002250 0.062145 254.899599 5.518196
32.976382 -0.038689 0.013960 -0.052649 123.710229 0.002256 0.062163 255.337331 5.525707
32.994255 -0.038693 0.013982 -0.052674 123.702361 0.002263 0.062179 255.763931 5.533230
33.012128 -0.038694 0.014267 -0.052961 123.695708 0.002267 0.062194 256.049610 5.540761
33.030002 -0.038695 0.014772 -0.053467 123.691194 0.002269 0.062204 256.141483 5.548294
33.047875 -0.038708 0.015417 -0.054125 123.689407 0.002268 0.062208 256.090632 5.555823
33.065749 -0.038721 0.016004 -0.054725 123.690100 0.002267 0.062207 256.012438 5.563346
33.083622 -0.038721 0.016336 -0.055058 123.692192 0.002266 0.062204 255.961918 5.570857
33.101495 -0.038713 0.016377 -0.055090 123.694452 0.002265 0.062199 255.916894 5.578355
33.119369 -0.038706 0.016221 -0.054927 123.696055 0.002264 0.062195 255.853424 5.585840
33.137242 -0.038706 0.015972 -0.054678 123.696608 0.002263 0.062193 255.774642 5.593315
33.155115 -0.038710 0.015656 -0.054366 123.695830 0.002262 0.062193 255.701551 5.600783
33.172989 -0.038702 0.015288 -0.053990 123.693505 0.002262 0.062195 255.670347 5.608246
33.190862 -0.038684 0.015039 -0.053722 123.690135 0.002262 0.062199 255.688940 5.615707
33.208736 -0.038692 0.015124 -0.053816 123.687127 0.002262 0.062202 255.688419 5.623166
33.226609 -0.038709 0.015462 -0.054170 123.685539 0.002261 0.062203 255.632753 5.630623
33.244482 -0.038711 0.015815 -0.054526 123.685436 0.002260 0.062200 255.553716 5.638079
33.262356 -0.038708 0.016087 -0.054795 123.686475 0.002259 0.062196 255.480572 5.645535
33.280229 -0.038708 0.016282 -0.054990 123.688330 0.002258 0.062190 255.424373 5.652992
33.298102 -0.038710 0.016394 -0.055104 123.690651 0.002257 0.062183 255.382634 5.660453
33.315976 -0.038708 0.016406 -0.055114 123.693018 0.002257 0.062176 255.342590 5.667921
33.333849 -0.038703 0.016344 -0.055047 123.695125 0.002256 0.062169 255.294022 5.675401
33.351723 -0.038704 0.016264 -0.054968 123.696895 0.002255 0.062163 255.236000 5.682898
33.369596 -0.038707 0.016165 -0.054871 123.698248 0.002254 0.062157 255.168714 5.690414
33.387469 -0.038702 0.016022 -0.054724 123.699002 0.002253 0.062153 255.092949 5.697952
33.405343 -0.038696 0.015884 -0.054579 123.699180 0.002251 0.062150 255.014414 5.705510
33.423216 -0.038694 0.015829 -0.054523 123.699128 0.002250 0.062148 254.936324 5.713080
33.441089 -0.038696 0.015878 -0.054574 123.699282 0.002249 0.062146 254.858046 5.720651
33.458963 -0.038699 0.016005 -0.054704 123.699965 0.002248 0.062143 254.782165 5.728208
33.476836 -0.038704 0.016161 -0.054865 123.701296 0.002247 0.062140 254.715271 5.735737
33.494710 -0.038712 0.016261 -0.054973 123.703042 0.002246 0.062137 254.657626 5.743225
33.512583 -0.038717 0.016201 -0.054918 123.704537 0.002245 0.062134 254.594240 5.750664
33.530456 -0.038714 0.015934 -0.054648 123.704918 0.002244 0.062134 254.516996 5.758048
33.548330 -0.038702 0.015527 -0.054230 123.703610 0.002243 0.062138 254.456286 5.765372
33.566203 -0.038688 0.015169 -0.053857 123.700812 0.002243 0.062144 254.447782 5.772634
33.584077 -0.038683 0.015063 -0.053746 123.697578 0.002243 0.062151 254.461277 5.779834
33.601950 -0.038693 0.015274 -0.053967 123.695225 0.002243 0.062157 254.433650 5.786975
33.619823 -0.038709 0.015662 -0.054370 123.694482 0.002241 0.062160 254.362666 5.794060
33.637697 -0.038720 0.015988 -0.054707 123.695091 0.002240 0.062161 254.287197 5.801099
33.655570 -0.038723 0.016066 -0.054790 123.696026 0.002239 0.062162 254.215097 5.808103
33.673443 -0.038720 0.015835 -0.054555 123.696001 0.002238 0.062165 254.138417 5.815086
33.691317 -0.038711 0.015350 -0.054061 123.693969 0.002237 0.062172 254.099389 5.822065
33.709190 -0.038698 0.014771 -0.053470 123.689545 0.002239 0.062183 254.188992 5.829054
33.727064 -0.038686 0.014319 -0.053005 123.683254 0.002243 0.062197 254.442745 5.836067
33.744937 -0.038681 0.014194 -0.052875 123.676454 0.002247 0.062213 254.751724 5.843112
33.762810 -0.038687 0.014484 -0.053172 123.670860 0.002250 0.062226 254.938731 5.850194
33.780684 -0.038703 0.015090 -0.053793 123.667771 0.002250 0.062235 254.945304 5.857311
33.798557 -0.038717 0.015773 -0.054490 123.667505 0.002249 0.062239 254.869211 5.864460
33.816430 -0.038723 0.016306 -0.055029 123.669437 0.002248 0.062238 254.817466 5.871632
33.834304 -0.038722 0.016560 -0.055282 123.672416 0.002248 0.062235 254.804642 5.878819
33.852177 -0.038716 0.016525 -0.055242 123.675249 0.002248 0.062232 254.785462 5.886009
33.870051 -0.038710 0.016273 -0.054983 123.677038 0.002247 0.062231 254.730021 5.893189
33.887924 -0.038702 0.015906 -0.054608 123.677316 0.002246 0.062232 254.653149 5.900353
33.905797 -0.038691 0.015574 -0.054265 123.676228 0.002245 0.062236 254.588525 5.907497
33.923671 -0.038689 0.015425 -0.054114 123.674527 0.002244 0.062240 254.539172 5.914627
33.941544 -0.038698 0.015477 -0.054175 123.673042 0.002243 0.062244 254.483881 5.921752
33.959417 -0.038709 0.015594 -0.054302 123.672038 0.002242 0.062247 254.417941 5.928886
33.977291 -0.038712 0.015618 -0.054330 123.671134 0.002241 0.062250 254.350346 5.936038
33.995164 -0.038710 0.015481 -0.054191 123.669670 0.002240 0.062253 254.294833 5.943213
34.013038 -0.038704 0.015212 -0.053916 123.667106 0.002240 0.062258 254.277680 5.950410
34.030911 -0.038693 0.014921 -0.053614 123.663352 0.002241 0.062265 254.323876 5.957627
34.048784 -0.038684 0.014771 -0.053456 123.658987 0.002242 0.062273 254.411607 5.964858
34.066658 -0.038687 0.014876 -0.053563 123.655055 0.002243 0.062280 254.469461 5.972097
34.084531 -0.038697 0.015203 -0.053900 123.652465 0.002243 0.062284 254.453591 5.979337
34.102404 -0.038704 0.015611 -0.054316 123.651549 0.002242 0.062286 254.386474 5.986572
34.120278 -0.038706 0.015981 -0.054687 123.652146 0.002241 0.062284 254.312022 5.993795
34.138151 -0.038704 0.016273 -0.054976 123.653933 0.002240 0.062281 254.257805 6.001000
34.156025 -0.038702 0.016496 -0.055198 123.656630 0.002239 0.062276 254.234518 6.008184
34.173898 -0.038700 0.016678 -0.055378 123.660066 0.002240 0.062269 254.246238 6.015343
34.191771 -0.038700 0.016844 -0.055543 123.664176 0.002240 0.062261 254.297585 6.022478
34.209645 -0.038703 0.016996 -0.055698 123.668901 0.002242 0.062252 254.391576 6.029590
34.227518 -0.038708 0.017093 -0.055801 123.674020 0.002244 0.062242 254.516224 6.036683
34.245391 -0.038712 0.017072 -0.055784 123.679045 0.002246 0.062232 254.633557 6.043762
34.263265 -0.038715 0.016872 -0.055586 123.683251 0.002247 0.062224 254.691490 6.050835
34.281138 -0.038711 0.016478 -0.055189 123.685849 0.002246 0.062220 254.664312 6.057910
34.299012 -0.038703 0.015952 -0.054655 123.686307 0.002245 0.062220 254.589095 6.064994
34.316885 -0.038696 0.015427 -0.054122 123.684628 0.002244 0.062224 254.540231 6.072093
34.334758 -0.038694 0.015019 -0.053713 123.681293 0.002245 0.062231 254.562926 6.079215
34.352632 -0.038697 0.014764 -0.053461 123.676929 0.002246 0.062242 254.652610 6.086367
34.370505 -0.038700 0.014637 -0.053337 123.672053 0.002248 0.062254 254.782372 6.093556
34.388379 -0.038705 0.014585 -0.053290 123.666970 0.002250 0.062267 254.929640 6.100789
34.406252 -0.038711 0.014542 -0.053253 123.661720 0.002253 0.062281 255.091705 6.108076
34.424125 -0.038711 0.014447 -0.053159 123.656091 0.002256 0.062296 255.288808 6.115426
34.441999 -0.038699 0.014333 -0.053032 123.650005 0.002259 0.062312 255.531515 6.122849
34.459872 -0.038692 0.014362 -0.053055 123.644044 0.002263 0.062329 255.762072 6.130353
34.477745 -0.038704 0.014607 -0.053311 123.639078 0.002265 0.062345 255.900863 6.137944
34.495619 -0.038714 0.014923 -0.053637 123.635396 0.002266 0.062358 255.945021 6.145625
34.513492 -0.038717 0.015147 -0.053864 123.632622 0.002266 0.062371 255.938533 6.153397
34.531366 -0.038714 0.015212 -0.053926 123.630115 0.002265 0.062383 255.919790 6.161256
34.549239 -0.038703 0.015170 -0.053873 123.627442 0.002265 0.062395 255.908669 6.169194
34.567112 -0.038693 0.015172 -0.053865 123.624779 0.002265 0.062407 255.897160 6.177206
34.584986 -0.038695 0.015339 -0.054034 123.622790 0.002264 0.062418 255.858125 6.185281
34.602859 -0.038702 0.015649 -0.054352 123.622055 0.002263 0.062427 255.787861 6.193411
34.620732 -0.038710 0.015988 -0.054698 123.622685 0.002262 0.062434 255.713251 6.201584
34.638606 -0.038717 0.016225 -0.054942 123.624268 0.002261 0.062439 255.653978 6.209791
34.656479 -0.038718 0.016265 -0.054983 123.626012 0.002260 0.062443 255.598861 6.218016
34.674353 -0.038711 0.016107 -0.054818 123.627118 0.002259 0.062449 255.530290 6.226250
34.692226 -0.038703 0.015855 -0.054558 123.627208 0.002258 0.062456 255.454197 6.234483
34.710099 -0.038699 0.015632 -0.054331 123.626404 0.002257 0.062465 255.385641 6.242707
34.727973 -0.038698 0.015512 -0.054209 123.625118 0.002256 0.062475 255.326700 6.250920
34.745846 -0.038700 0.015511 -0.054211 123.623832 0.002255 0.062485 255.267876 6.259118
34.763719 -0.038704 0.015593 -0.054297 123.622874 0.002254 0.062493 255.202254 6.267302
34.781593 -0.038706 0.015694 -0.054399 123.622322 0.002253 0.062500 255.130702 6.275477
34.799466 -0.038706 0.015770 -0.054476 123.622074 0.002252 0.062507 255.056529 6.283646
34.817340 -0.038708 0.015797 -0.054505 123.621936 0.002251 0.062512 254.981861 6.291818
34.835213 -0.038708 0.015760 -0.054468 123.621649 0.002250 0.062518 254.908193 6.299997
34.853086 -0.038705 0.015662 -0.054368 123.620973 0.002249 0.062523 254.838668 6.308192
34.870960 -0.038702 0.015552 -0.054254 123.619857 0.002248 0.062530 254.776843 6.316407
34.888833 -0.038704 0.015472 -0.054176 123.618422 0.002247 0.062537 254.722603 6.324645
34.906706 -0.038707 0.015408 -0.054115 123.616731 0.002246 0.062544 254.675701 6.332908
34.924580 -0.038708 0.015319 -0.054027 123.614688 0.002246 0.062551 254.640581 6.341195
34.942453 -0.038706 0.015195 -0.053901 123.612152 0.002246 0.062559 254.625476 6.349503
34.960327 -0.038701 0.015068 -0.053769 123.609109 0.002246 0.062567 254.635087 6.357828
34.978200 -0.038699 0.014997 -0.053696 123.605786 0.002246 0.062576 254.660258 6.366163
34.996073 -0.038702 0.015006 -0.053708 123.602506 0.002246 0.062584 254.683055 6.374503
35.013947 -0.038704 0.015065 -0.053769 123.599464 0.002247 0.062591 254.692895 6.382840
35.031820 -0.038702 0.015141 -0.053843 123.596728 0.002246 0.062598 254.687331 6.391170
35.049693 -0.038699 0.015249 -0.053948 123.594421 0.002246 0.062603 254.662806 6.399489
35.067567 -0.038703 0.015401 -0.054104 123.592723 0.002245 0.062606 254.616626 6.407793
35.085440 -0.038708 0.015545 -0.054253 123.591599 0.002244 0.062609 254.555696 6.416083
35.103314 -0.038709 0.015603 -0.054311 123.590705 0.002243 0.062610 254.490454 6.424356
35.121187 -0.038705 0.015559 -0.054264 123.589640 0.002242 0.062612 254.428520 6.432613
35.139060 -0.038700 0.015464 -0.054164 123.588198 0.002242 0.062613 254.375457 6.440851
35.156934 -0.038696 0.015395 -0.054091 123.586483 0.002241 0.062615 254.330288 6.449068
35.174807 -0.038699 0.015405 -0.054105 123.584812 0.002240 0.062617 254.283884 6.457261
35.192681 -0.038707 0.015459 -0.054166 123.583354 0.002239 0.062618 254.231487 6.465428
35.210554 -0.038711 0.015457 -0.054168 123.581891 0.002239 0.062619 254.179346 6.473565
35.228427 -0.038707 0.015349 -0.054055 123.580000 0.002238 0.062621 254.140234 6.481671
35.246301 -0.038699 0.015185 -0.053884 123.577462 0.002238 0.062624 254.126641 6.489742
35.264174 -0.038696 0.015064 -0.053760 123.574449 0.002238 0.062628 254.136195 6.497779
35.282047 -0.038698 0.015042 -0.053741 123.571354 0.002238 0.062632 254.150248 6.505780
35.299921 -0.038702 0.015095 -0.053798 123.568471 0.002238 0.062636 254.153262 6.513748
35.317794 -0.038701 0.015182 -0.053883 123.565931 0.002238 0.062638 254.139999 6.521685
35.335668 -0.038697 0.015312 -0.054009 123.563910 0.002237 0.062640 254.105802 6.529594
35.353541 -0.038696 0.015536 -0.054232 123.562772 0.002237 0.062639 254.046311 6.537479
35.371414 -0.038701 0.015854 -0.054555 123.562889 0.002235 0.062636 253.973272 6.545344
35.389288 -0.038708 0.016193 -0.054901 123.564346 0.002235 0.062630 253.914844 6.553193
35.407161 -0.038712 0.016457 -0.055169 123.566839 0.002234 0.062622 253.888356 6.561031
35.425034 -0.038712 0.016582 -0.055293 123.569821 0.002234 0.062612 253.883176 6.568865
35.442908 -0.038709 0.016568 -0.055277 123.572746 0.002234 0.062603 253.875411 6.576698
35.460781 -0.038706 0.016458 -0.055165 123.575237 0.002233 0.062595 253.849027 6.584534
35.478655 -0.038707 0.016281 -0.054987 123.577027 0.002233 0.062588 253.799243 6.592378
35.496528 -0.038707 0.016034 -0.054740 123.577845 0.002232 0.062583 253.730578 6.600232
35.514401 -0.038704 0.015718 -0.054423 123.577422 0.002231 0.062580 253.660808 6.608102
35.532275 -0.038699 0.015370 -0.054069 123.575632 0.002230 0.062580 253.619646 6.615989
35.550148 -0.038694 0.015062 -0.053756 123.572637 0.002230 0.062583 253.629678 6.623894
35.568021 -0.038692 0.014873 -0.053564 123.568902 0.002231 0.062588 253.683280 6.631817
35.585895 -0.038694 0.014836 -0.053529 123.565025 0.002232 0.062593 253.746348 6.639757
35.603768 -0.038697 0.014927 -0.053625 123.561511 0.002233 0.062598 253.786171 6.647712
35.621642 -0.038701 0.015090 -0.053792 123.558639 0.002233 0.062602 253.790093 6.655678
35.639515 -0.038705 0.015260 -0.053966 123.556434 0.002232 0.062606 253.764027 6.663653
35.657388 -0.038708 0.015377 -0.054085 123.554690 0.002232 0.062609 253.721658 6.671634
35.675262 -0.038708 0.015410 -0.054118 123.553078 0.002231 0.062612 253.675371 6.679618
35.693135 -0.038711 0.015347 -0.054059 123.551221 0.002230 0.062616 253.636869 6.687604
35.711008 -0.038715 0.015155 -0.053869 123.548613 0.002230 0.062621 253.628442 6.695592
35.728882 -0.038708 0.014821 -0.053528 123.544703 0.002231 0.062629 253.694590 6.703582
35.746755 -0.038693 0.014463 -0.053156 123.539400 0.002234 0.062641 253.872482 6.711572
